Instante,Usina,Energia Ativa kWh,Energia Ativa Ponta kWh,Energia Ativa Fora Ponta kWh,Demanda Ativa kW,Demanda Ativa Ponta kW,Demanda Ativa Fora Ponta kW
2021-09-13 14:45:00,X,259.56,0.0,259.56,1038.24,0.0,1038.24
2021-09-13 15:00:00,X,258.72,0.0,258.72,1034.88,0.0,1034.88
2021-09-13 15:15:00,X,232.68,0.0,232.68,930.72,0.0,930.72
2021-09-13 15:30:00,X,243.39,0.0,243.39,973.56,0.0,973.56
2021-09-13 15:45:00,X,251.79,0.0,251.79,1007.16,0.0,1007.16
2021-09-13 16:00:00,X,245.28,0.0,245.28,981.12,0.0,981.12
2021-09-13 16:15:00,X,223.44,0.0,223.44,893.76,0.0,893.76
2021-09-13 16:30:00,X,190.26,0.0,190.26,761.04,0.0,761.04
2021-09-13 16:45:00,X,158.34,0.0,158.34,633.36,0.0,633.36
2021-09-13 17:00:00,X,125.79,0.0,125.79,503.16,0.0,503.16
2021-09-13 17:15:00,X,52.08,52.08,0.0,208.32,208.32,0.0
2021-09-13 17:30:00,X,20.16,20.16,0.0,80.64,80.64,0.0
2021-09-13 17:45:00,X,3.78,3.78,0.0,15.12,15.12,0.0
2021-09-13 18:00:00,X,-0.84,-0.84,0.0,-3.36,-3.36,0.0
2021-09-13 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-13 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-13 18:45:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-13 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-13 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-13 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-13 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-13 20:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-13 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-13 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 02:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-14 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 03:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-14 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 05:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-14 06:00:00,X,0.63,0.0,0.63,2.52,0.0,2.52
2021-09-14 06:15:00,X,8.61,0.0,8.61,34.44,0.0,34.44
2021-09-14 06:30:00,X,35.28,0.0,35.28,141.12,0.0,141.12
2021-09-14 06:45:00,X,79.17,0.0,79.17,316.68,0.0,316.68
2021-09-14 07:00:00,X,124.32,0.0,124.32,497.28,0.0,497.28
2021-09-14 07:15:00,X,177.03,0.0,177.03,708.12,0.0,708.12
2021-09-14 07:30:00,X,203.28,0.0,203.28,813.12,0.0,813.12
2021-09-14 07:45:00,X,215.67,0.0,215.67,862.68,0.0,862.68
2021-09-14 08:00:00,X,232.26,0.0,232.26,929.04,0.0,929.04
2021-09-14 08:15:00,X,242.34,0.0,242.34,969.36,0.0,969.36
2021-09-14 08:30:00,X,251.16,0.0,251.16,1004.64,0.0,1004.64
2021-09-14 08:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-14 09:00:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-14 09:15:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-14 09:30:00,X,253.68,0.0,253.68,1014.72,0.0,1014.72
2021-09-14 09:45:00,X,258.09,0.0,258.09,1032.36,0.0,1032.36
2021-09-14 10:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-14 10:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-14 10:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-14 10:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-14 11:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-14 11:15:00,X,257.46,0.0,257.46,1029.84,0.0,1029.84
2021-09-14 11:30:00,X,258.51,0.0,258.51,1034.04,0.0,1034.04
2021-09-14 11:45:00,X,259.98,0.0,259.98,1039.92,0.0,1039.92
2021-09-14 12:00:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-14 12:15:00,X,249.69,0.0,249.69,998.76,0.0,998.76
2021-09-14 12:30:00,X,256.83,0.0,256.83,1027.32,0.0,1027.32
2021-09-14 12:45:00,X,254.52,0.0,254.52,1018.08,0.0,1018.08
2021-09-14 13:00:00,X,252.63,0.0,252.63,1010.52,0.0,1010.52
2021-09-14 13:15:00,X,242.34,0.0,242.34,969.36,0.0,969.36
2021-09-14 13:30:00,X,239.61,0.0,239.61,958.44,0.0,958.44
2021-09-14 13:45:00,X,237.72,0.0,237.72,950.88,0.0,950.88
2021-09-14 14:00:00,X,232.26,0.0,232.26,929.04,0.0,929.04
2021-09-14 14:15:00,X,217.77,0.0,217.77,871.08,0.0,871.08
2021-09-14 14:30:00,X,195.09,0.0,195.09,780.36,0.0,780.36
2021-09-14 14:45:00,X,199.71,0.0,199.71,798.84,0.0,798.84
2021-09-14 15:00:00,X,196.98,0.0,196.98,787.92,0.0,787.92
2021-09-14 15:15:00,X,178.92,0.0,178.92,715.68,0.0,715.68
2021-09-14 15:30:00,X,203.07,0.0,203.07,812.28,0.0,812.28
2021-09-14 15:45:00,X,198.87,0.0,198.87,795.48,0.0,795.48
2021-09-14 16:00:00,X,172.2,0.0,172.2,688.8,0.0,688.8
2021-09-14 16:15:00,X,127.05,0.0,127.05,508.2,0.0,508.2
2021-09-14 16:30:00,X,166.74,0.0,166.74,666.96,0.0,666.96
2021-09-14 16:45:00,X,113.19,0.0,113.19,452.76,0.0,452.76
2021-09-14 17:00:00,X,68.88,0.0,68.88,275.52,0.0,275.52
2021-09-14 17:15:00,X,35.07,35.07,0.0,140.28,140.28,0.0
2021-09-14 17:30:00,X,17.64,17.64,0.0,70.56,70.56,0.0
2021-09-14 17:45:00,X,6.72,6.72,0.0,26.88,26.88,0.0
2021-09-14 18:00:00,X,-1.05,-1.05,0.0,-4.2,-4.2,0.0
2021-09-14 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 18:45:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-14 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-14 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 21:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-14 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-14 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 03:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-15 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 03:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-15 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 04:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-15 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 05:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 06:00:00,X,0.63,0.0,0.63,2.52,0.0,2.52
2021-09-15 06:15:00,X,7.77,0.0,7.77,31.08,0.0,31.08
2021-09-15 06:30:00,X,36.12,0.0,36.12,144.48,0.0,144.48
2021-09-15 06:45:00,X,83.79,0.0,83.79,335.16,0.0,335.16
2021-09-15 07:00:00,X,139.23,0.0,139.23,556.92,0.0,556.92
2021-09-15 07:15:00,X,192.99,0.0,192.99,771.96,0.0,771.96
2021-09-15 07:30:00,X,220.29,0.0,220.29,881.16,0.0,881.16
2021-09-15 07:45:00,X,235.62,0.0,235.62,942.48,0.0,942.48
2021-09-15 08:00:00,X,246.54,0.0,246.54,986.16,0.0,986.16
2021-09-15 08:15:00,X,254.31,0.0,254.31,1017.24,0.0,1017.24
2021-09-15 08:30:00,X,259.98,0.0,259.98,1039.92,0.0,1039.92
2021-09-15 08:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 09:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 09:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 09:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 09:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-15 10:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 10:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 10:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 11:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 11:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 11:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 11:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-15 12:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 12:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 12:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 12:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 13:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 13:15:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-15 13:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-15 13:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-15 14:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-15 14:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 14:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-15 14:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-15 15:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-15 15:15:00,X,259.35,0.0,259.35,1037.4,0.0,1037.4
2021-09-15 15:30:00,X,249.69,0.0,249.69,998.76,0.0,998.76
2021-09-15 15:45:00,X,240.87,0.0,240.87,963.48,0.0,963.48
2021-09-15 16:00:00,X,232.05,0.0,232.05,928.2,0.0,928.2
2021-09-15 16:15:00,X,218.19,0.0,218.19,872.76,0.0,872.76
2021-09-15 16:30:00,X,198.87,0.0,198.87,795.48,0.0,795.48
2021-09-15 16:45:00,X,176.4,0.0,176.4,705.6,0.0,705.6
2021-09-15 17:00:00,X,124.74,0.0,124.74,498.96,0.0,498.96
2021-09-15 17:15:00,X,72.03,72.03,0.0,288.12,288.12,0.0
2021-09-15 17:30:00,X,28.35,28.35,0.0,113.4,113.4,0.0
2021-09-15 17:45:00,X,4.41,4.41,0.0,17.64,17.64,0.0
2021-09-15 18:00:00,X,-1.05,-1.05,0.0,-4.2,-4.2,0.0
2021-09-15 18:15:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-15 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-15 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-15 19:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-15 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-15 19:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-15 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-15 20:00:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-15 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 20:45:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-15 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 21:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-15 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 22:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-15 23:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-15 23:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-15 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-15 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 00:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-16 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 05:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-16 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 05:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 06:00:00,X,1.05,0.0,1.05,4.2,0.0,4.2
2021-09-16 06:15:00,X,10.71,0.0,10.71,42.84,0.0,42.84
2021-09-16 06:30:00,X,40.74,0.0,40.74,162.96,0.0,162.96
2021-09-16 06:45:00,X,91.14,0.0,91.14,364.56,0.0,364.56
2021-09-16 07:00:00,X,146.79,0.0,146.79,587.16,0.0,587.16
2021-09-16 07:15:00,X,200.13,0.0,200.13,800.52,0.0,800.52
2021-09-16 07:30:00,X,226.59,0.0,226.59,906.36,0.0,906.36
2021-09-16 07:45:00,X,241.5,0.0,241.5,966.0,0.0,966.0
2021-09-16 08:00:00,X,252.0,0.0,252.0,1008.0,0.0,1008.0
2021-09-16 08:15:00,X,256.83,0.0,256.83,1027.32,0.0,1027.32
2021-09-16 08:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-16 08:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 09:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 09:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 09:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 09:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 10:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 10:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 10:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-16 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 11:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 11:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 11:30:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-16 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 12:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 12:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-16 12:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 12:45:00,X,,0.0,260.82,,0.0,1043.28
2021-09-16 13:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 13:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 13:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 13:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 14:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 14:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 14:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 14:45:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-16 15:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 15:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-16 15:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 15:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-16 16:00:00,X,258.72,0.0,258.72,1034.88,0.0,1034.88
2021-09-16 16:15:00,X,248.64,0.0,248.64,994.56,0.0,994.56
2021-09-16 16:30:00,X,229.95,0.0,229.95,919.8,0.0,919.8
2021-09-16 16:45:00,X,208.32,0.0,208.32,833.28,0.0,833.28
2021-09-16 17:00:00,X,157.5,0.0,157.5,630.0,0.0,630.0
2021-09-16 17:15:00,X,96.18,96.18,0.0,384.72,384.72,0.0
2021-09-16 17:30:00,X,41.37,41.37,0.0,165.48,165.48,0.0
2021-09-16 17:45:00,X,7.56,7.56,0.0,30.24,30.24,0.0
2021-09-16 18:00:00,X,-0.42,-0.42,0.0,-1.68,-1.68,0.0
2021-09-16 18:15:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-16 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 19:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-16 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 22:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-16 23:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-16 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-16 23:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-16 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
